-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:32 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_105","score":50}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_7","score":85}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_48","score":34}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_70","score":7}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_53","score":87}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_20","score":5}
<- Fri Nov 07 2025 21:34:33 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_106","score":43}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_94","score":4}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_23","score":55}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_88","score":8}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_0","score":12}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_90","score":48}
<- Fri Nov 07 2025 21:34:34 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_107","score":29}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_20","score":99}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_29","score":69}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_88","score":47}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_99","score":53}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_71","score":88}
<- Fri Nov 07 2025 21:34:35 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_108","score":87}
<- Fri Nov 07 2025 21:34:36 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_19","score":39}
